LocalTimeStamp,PupilLeft,PupilRight,EEG.Cz,EEG.Fz,EEG.Pz
09:49:43.899,2.55,3,-13.374276,-4.90052,-12.935063
09:49:43.924,2.53,3.03,-12.821373,-4.884808,-8.800397
09:49:43.949,2.59,3,-13.295255,-5.381964,-9.28633
09:49:43.974,2.6,3,-13.768743,-5.365834,-9.771319
09:49:44.099,2.53,3,-8.440748,-12.411342,-13.194346
09:49:44.124,2.69,3.04,-0.231853,-11.861837,-12.136337
09:49:44.150,2.65,3.01,-6.375266,-11.825775,-12.099452
09:49:44.174,2.74,2.97,-4.799757,-14.860592,-10.011395
09:49:44.199,2.77,3,-9.382634,-12.245333,-16.644217
09:49:44.224,2.6,2.99,-20.114,-12.209659,-16.595871
09:49:44.250,2.61,2.99,-16.48704,-8.074092,-16.034338
09:49:44.274,2.56,3.03,-6.199674,-8.04938,-16.49859
09:49:44.300,2.72,3.01,-8.73082,-8.017231,-9.777299
09:49:44.324,2.66,3.05,-4.089783,-7.993204,8.174065
09:49:44.349,2.61,3.08,-13.289327,-7.969248,-16.954029
09:49:44.374,2.77,3.07,-12.74539,-7.944339,-16.392448
09:49:44.399,2.67,3.08,-8.611805,-5.868223,-15.318704
09:49:44.424,2.52,3.07,-9.089718,-2.25914,-18.839064
09:49:44.449,2.68,3.1,-9.062476,2.871222,-14.678501
09:49:44.474,2.7,3.11,-9.035316,2.350822,-11.562712
09:49:44.499,2.64,3.13,-9.008237,3.881726,-8.957802
09:49:44.524,2.75,3.11,-5.923001,-2.306572,-4.871194
09:49:44.549,2.69,3.13,-14.112941,-1.789915,-4.345825
09:49:44.574,2.75,3.19,-5.869109,-1.786088,-20.20973
09:49:44.599,2.69,3.16,-7.878198,-4.85202,-19.638903
09:49:44.624,2.62,3.34,-12.980739,-4.837479,-19.068762
09:49:44.649,2.72,3.07,-12.419146,-4.30585,-18.993114
09:49:44.674,2.65,3.11,-11.870131,-4.292433,-11.760295
09:49:44.699,2.73,3.04,-11.83353,-5.300083,-11.212741
09:49:44.724,2.61,3.15,-9.232938,-4.772916,-11.691957
09:49:44.849,2.62,3.12,-4.952492,5.790118,-3.172807
09:49:44.924,2.71,2.99,-4.94754,5.784328,2.984212
09:49:45.099,2.7,3.02,-4.942592,5.778543,4.51969
09:49:45.124,2.76,3.03,-4.927779,5.761225,-4.71386
09:49:45.149,2.78,3,-0.813523,5.743959,4.528986
09:49:45.174,2.76,2.99,-1.32288,5.726744,7.074389
09:49:45.199,2.64,2.98,-0.805287,5.702847,6.019981
09:49:45.224,2.79,3.01,-11.063382,3.633961,-4.7514
09:49:45.249,2.76,3.02,-4.896885,2.088196,-4.225364
09:49:45.274,2.82,3.02,-10.506321,2.594758,-7.28911
09:49:45.299,2.83,2.99,-1.232572,1.559265,-7.771281
09:49:45.324,2.8,3.06,-4.300161,-5.100797,-5.696708
09:49:45.349,2.77,2.98,-4.799582,-4.572176,-0.041685
09:49:45.374,2.71,2.99,-4.785197,-3.018474,9.191259
09:49:45.399,2.71,2.99,-4.76711,-3.006414,8.149932
09:49:45.424,2.71,2.97,-6.805131,-3.001505,-5.193983
09:49:45.449,2.68,2.97,-8.81859,-1.45046,-7.717912
09:49:45.474,2.76,2.98,-8.796773,-0.420984,-3.604517
09:49:45.499,2.65,3.02,-8.260151,-9.129468,-4.096282
09:49:45.524,2.67,2.97,-8.22716,-9.602747,12.32726
09:49:45.549,2.76,2.96,-7.690195,-5.987299,0.001079
09:49:45.574,2.67,2.98,-7.153815,-9.04474,-16.38611
09:49:45.599,2.76,2.94,-15.839558,-9.019171,-17.365719
09:49:45.624,2.68,2.95,-11.161934,2.284035,-6.54046
09:49:45.649,2.59,2.93,-5.49412,17.654625,-3.443936
09:49:45.674,2.67,2.89,-11.634061,10.936074,-11.123358
09:49:45.699,2.64,2.92,1.200299,7.315605,-3.406942
09:49:45.724,2.64,2.93,-12.112214,2.174063,-10.569744
09:49:45.749,2.63,2.97,-4.885152,2.16806,-22.838068
09:49:45.774,2.71,3,-11.018716,2.161562,-22.258339
09:49:45.799,2.67,2.99,-15.607739,2.155084,-18.609064
09:49:45.824,2.7,3.02,-0.711213,2.148112,-10.358931
09:49:45.849,2.71,2.98,0.068311,-4.461735,16.38381
09:49:45.924,2.78,3,-4.547142,-4.970094,11.239222
09:49:46.099,2.69,2.95,-19.92721,-7.529227,-5.182274
09:49:46.124,2.46,2.88,-15.772105,-8.530766,-14.377009
09:49:46.149,2.67,2.92,-17.247921,-10.556993,-10.233921
09:49:46.174,2.64,2.89,0.765577,-9.996884,-10.19151
09:49:46.199,2.67,2.95,-6.91672,-0.752558,-7.593787
09:49:46.224,2.68,2.92,-7.916504,-3.826712,2.158722
09:49:46.249,2.6,2.93,-0.741996,-9.459344,22.115856
09:49:46.274,2.72,2.91,-0.224904,-11.988947,14.869062
09:49:46.299,2.57,2.95,-2.249677,-5.787731,3.048616
09:49:46.325,2.77,2.9,-1.726014,-4.747819,4.06512
09:49:46.349,2.78,2.92,-11.445462,-4.735127,9.693448
09:49:46.374,2.72,2.82,-23.211153,-7.286576,2.486449
09:49:46.399,2.74,2.78,-18.531248,-12.884154,-13.889678
09:49:46.424,2.81,2.8,-8.238268,-4.139896,5.637586
09:49:46.449,2.74,2.78,0.502317,0.484819,6.136074
09:49:46.474,2.82,2.81,-10.250476,-1.559715,-8.226935
09:49:46.499,2.76,2.84,-12.267447,-5.141707,-17.404341
09:49:46.524,2.84,2.83,-3.52612,-4.610399,6.717527
09:49:46.549,2.84,2.81,-4.030936,-4.597094,8.74509
09:49:46.574,2.72,2.75,-11.200905,-2.539212,-15.363174
09:49:46.599,2.82,2.81,-3.463242,-0.479808,-15.318669
09:49:46.624,2.77,2.75,-6.007873,0.028776,-14.74774
09:49:46.649,2.97,2.75,-7.01397,10.789715,-5.996871
09:49:46.674,2.75,2.85,-6.992949,2.566091,-7.510697
09:49:46.699,2.79,2.75,-6.971992,-1.545188,-7.489725
09:49:46.724,2.76,2.71,-3.874686,-4.097997,-6.955995
09:49:46.749,2.76,2.77,-2.836131,-5.619066,0.233338
09:49:47.124,2.85,2.72,-14.885726,-11.422642,-21.388594
09:49:47.149,2.65,2.76,-10.730864,-11.388408,-19.786543
09:49:47.174,2.62,2.69,-5.043911,-11.342922,-10.997765
09:49:47.199,2.83,2.69,-6.05136,-10.797132,-5.84685
09:49:47.224,2.68,2.75,-5.525529,-7.180669,-3.778045
09:49:47.249,2.64,2.71,-2.43666,-14.839153,-6.329799
09:49:47.274,2.64,2.66,-3.967307,-15.308526,-5.799033
09:49:47.299,2.9,2.72,-5.995572,-18.330456,-9.868188
09:49:47.324,2.71,2.75,2.22701,-14.177569,0.413695
09:49:47.349,2.63,2.66,-2.888901,-14.134567,-1.634213
09:49:47.374,2.67,2.74,-10.058701,-14.604514,-0.085216
09:49:47.399,2.69,2.67,-7.466719,-10.451307,-2.644364
09:49:47.424,2.67,2.69,-1.300749,-10.419473,-5.202079
09:49:47.449,2.68,2.78,-1.799933,-10.900041,1.470435
09:49:47.474,2.66,2.77,-4.863772,-10.354552,-9.795007
09:49:47.499,2.59,2.8,-3.316371,-3.156336,0.483068
09:49:47.524,2.56,2.74,-9.456968,-3.143218,-5.654777
09:49:47.549,2.64,2.74,-12.514774,-4.159438,-6.149624
09:49:47.574,2.62,2.78,-8.887527,-10.803387,-5.617861
09:49:47.599,2.68,2.74,-6.293713,-10.771008,-1.503586
09:49:47.624,2.48,2.8,-3.712666,-10.215169,5.655778
09:49:47.649,2.52,2.77,-5.750769,-10.184554,-6.652972
09:49:47.674,2.59,2.79,-2.663275,-15.793518,-14.319187
09:49:47.699,2.38,2.74,-2.142985,-17.279522,-0.946018
09:49:47.724,2.63,2.75,-0.083742,-9.021582,3.15887
09:49:47.749,3.04,2.78,-0.585463,-6.936825,-5.046565
09:49:47.774,2.77,2.78,0.951166,-3.840137,0.084463
09:49:47.799,2.67,2.79,-2.128607,-3.31837,6.22934
09:49:47.824,2.56,2.75,-0.589918,-3.308937,3.135285
09:49:48.124,2.77,2.78,-6.092974,-6.789993,4.689712
09:49:48.149,2.79,2.79,-0.931136,-8.821951,4.675144
09:49:48.199,2.51,2.77,-6.497639,-9.776814,1.064045
09:49:48.224,2.43,2.76,-2.898673,-8.207513,1.060856
09:49:48.249,2.51,2.77,-2.379215,-3.070087,1.057676
09:49:48.274,2.63,2.78,-0.32612,-2.546542,1.053452
09:49:48.299,2.53,2.76,2.752292,-7.673265,1.049782
09:49:48.324,2.37,2.81,-6.47391,-6.109246,-1.005158
09:49:48.349,2.45,2.71,-6.456045,0.573166,-2.537532
09:49:48.374,2.58,2.78,-1.828488,1.083756,-2.017619
09:49:48.399,2.56,2.82,-3.359135,0.567632,-7.136741
09:49:48.424,2.54,2.72,-5.908045,0.05311,-10.186638
09:49:48.449,2.37,2.81,0.773764,4.663722,1.630559
09:49:48.474,2.5,2.7,-2.301888,4.65077,1.626186
09:49:48.499,2.49,2.81,-6.39577,5.657836,1.107383
09:49:48.524,2.39,2.8,-8.949931,-11.26784,-0.94773
09:49:48.549,2.46,2.75,-0.203627,-6.106891,-1.966431
09:49:48.574,2.48,2.8,-3.251746,4.660651,3.682539
09:49:48.599,2.45,2.76,-9.396868,-3.042035,1.615097
09:49:48.624,2.63,2.74,-2.201878,-3.029885,4.675323
09:49:48.649,2.51,2.77,-2.196304,-1.995163,8.250541
09:49:48.674,2.5,2.84,1.910791,3.646715,12.840686
09:49:48.699,2.53,2.85,1.392756,4.659377,13.82118
09:49:48.724,2.54,2.78,4.463604,2.590509,11.71982
09:49:48.749,2.53,2.8,4.96151,8.733515,12.709824
09:49:48.774,2.56,2.76,4.946128,8.197083,8.576858
09:49:48.799,2.59,2.74,4.931304,8.686362,-4.257567
09:49:48.824,2.48,2.82,4.916525,7.118793,3.94648
09:49:48.849,2.45,2.83,5.923043,9.651909,10.074316
09:49:48.874,2.52,2.76,8.977089,18.834785,18.744644
09:49:48.899,2.61,2.78,9.968649,7.501928,19.200773
09:49:48.924,2.66,2.78,3.786464,7.479445,19.143742
09:49:48.949,2.5,2.78,-3.902012,-4.332481,7.284716
09:49:48.974,2.54,2.79,-5.424167,-3.809239,-4.519684
09:49:48.999,2.43,2.81,-6.432526,0.814485,-3.48306
09:49:49.124,2.48,2.82,4.81499,15.631349,7.715098
09:49:49.149,2.49,2.69,4.800559,13.021424,6.15249
09:49:49.174,2.53,2.72,4.781385,7.847873,4.082782
09:49:49.199,2.6,2.77,4.766543,3.213583,4.070034
09:49:49.224,2.56,2.77,4.238925,-5.001688,4.563479
09:49:49.249,2.57,2.79,1.155448,-7.032855,4.554415
09:49:49.274,2.55,2.81,1.150834,-3.420662,0.944942
09:49:49.299,2.5,2.74,0.634051,-3.410923,2.988777
09:49:49.324,2.51,2.78,4.217793,0.6993,0.935201
09:49:49.349,2.37,2.69,6.774379,0.697716,5.038038
09:49:49.374,2.48,2.73,3.690482,2.240237,14.746538
09:49:49.399,2.43,2.71,1.106527,0.686681,15.199436
09:49:49.424,2.39,2.76,-2.998839,0.689747,15.155421
09:49:49.449,2.55,2.87,-2.478057,-0.337449,6.911026
09:49:49.474,2.57,2.78,1.632446,6.323051,14.56878
09:49:49.499,2.56,2.73,11.878231,0.16137,14.510592
09:49:49.524,2.48,2.74,3.142626,0.160886,14.467104
09:49:49.549,2.41,2.76,4.667569,0.160404,14.423746
09:49:49.574,2.43,2.7,4.652555,0.672743,14.380518
09:49:49.599,2.45,2.78,4.633973,3.737758,14.32257
09:49:49.624,2.42,2.71,4.620085,3.726556,7.614005
09:49:49.649,2.46,2.71,4.606238,6.79231,7.079903
09:49:49.674,2.52,2.59,4.592433,7.283236,7.059196
09:49:49.699,2.59,2.7,4.578157,2.6491,7.03804
09:49:49.724,2.47,2.69,4.550646,6.714436,10.589938
09:49:49.749,2.51,2.71,12.233925,7.722515,11.07102
09:49:49.774,2.55,2.66,5.554174,7.700908,6.426045
09:49:49.799,2.62,2.74,3.994456,7.166033,-1.286033
09:49:49.824,2.52,2.73,4.493255,7.144556,3.336792
09:49:50.124,2.48,2.79,8.461268,14.047355,9.84341
09:49:50.149,2.53,2.67,7.915678,14.50407,6.735882
09:49:50.174,2.4,2.68,2.775028,15.488806,6.716207
09:49:50.199,2.44,2.65,3.788764,11.353664,8.747873
09:49:50.224,2.48,2.77,4.288692,9.24888,13.840121
09:49:50.249,2.46,2.61,8.376351,17.41091,13.79813
09:49:50.274,2.42,2.69,8.343409,13.756754,14.256866
09:49:50.299,2.5,2.71,5.761991,18.332447,17.297213
09:49:50.324,2.58,2.64,8.818057,17.757511,24.92948
09:49:50.349,2.48,2.72,14.41984,24.870962,6.41066
09:49:50.374,2.45,2.72,9.242238,12.994699,16.117887
09:49:50.399,2.55,2.79,19.977615,13.467549,20.680864
09:49:50.424,2.4,2.75,10.707991,13.427187,21.131193
09:49:50.449,2.49,2.73,7.087695,9.798741,16.970938
09:49:50.474,2.35,2.73,-2.685336,8.737582,12.821101
09:49:50.499,2.63,2.75,-4.207954,6.659086,12.254
09:49:50.524,2.48,2.69,-3.172265,-0.528568,-6.749393
09:49:50.549,2.46,2.68,-3.16327,2.543789,-3.143012
09:49:50.574,2.55,2.75,-6.229686,3.048473,0.461275
09:49:50.599,2.6,2.79,-3.145815,0.472706,-7.22929
09:49:50.624,2.46,2.78,-2.623567,-1.064096,-11.81327
09:49:50.649,2.48,2.69,9.690961,3.039605,-7.676328
09:49:50.674,2.67,2.7,4.539353,3.031008,-7.653834
09:49:50.699,2.53,2.69,-7.770151,2.509617,-13.784741
09:49:50.724,2.6,2.72,-7.228858,-1.598868,-15.251751
09:49:50.749,2.52,2.66,-7.722577,-1.082793,-8.040908
09:49:50.774,2.48,2.79,10.23544,3.016864,-7.505013
09:49:50.799,2.48,2.66,-2.591655,2.495515,-11.58252
09:49:50.824,2.64,2.67,8.737162,-0.444171,3.973456
09:49:50.899,2.51,2.69,-0.502344,-0.956547,1.9182
09:49:51.124,2.47,2.71,3.594015,-0.952727,16.243893
09:49:51.149,2.54,2.74,4.074036,10.826472,-13.53842
09:49:51.174,2.44,2.72,4.061826,10.282743,4.956002
09:49:51.199,2.48,2.77,6.101447,6.155513,9.543719
09:49:51.224,2.52,2.67,0.952908,5.623219,2.858191
09:49:51.249,2.51,2.77,-3.670458,2.52688,2.849625
09:49:51.274,2.51,2.74,-8.260427,-3.120143,2.838244
09:49:51.299,2.55,2.76,9.186895,-0.546179,6.417943
09:49:51.324,2.52,2.79,10.19423,-0.543516,6.398196
09:49:51.349,2.56,2.84,2.988807,-1.053683,5.866713
09:49:51.374,2.6,2.71,3.998925,1.514628,14.560719
09:49:51.399,2.47,2.77,7.57002,3.046501,22.708881
09:49:51.424,2.58,2.72,7.54682,-0.049802,16.992111
09:49:51.449,2.5,2.8,7.524202,5.57548,14.377083
09:49:51.474,2.55,2.73,7.501652,3.001331,13.311428
09:49:51.499,2.7,2.7,7.470665,2.990879,12.231084
09:49:51.524,2.49,2.76,3.85802,2.470632,1.934428
09:49:51.549,2.55,2.74,0.777735,2.48732,10.14862
09:49:51.574,2.51,2.69,4.880018,13.225518,9.093589
09:49:51.599,2.49,2.78,7.92823,9.587055,2.407511
09:49:51.624,2.54,2.79,7.392161,8.019349,2.400296
09:49:51.649,2.51,2.77,7.370007,5.948133,2.393103
09:49:51.674,2.57,2.76,7.347919,5.930307,1.872085
09:49:51.699,2.49,2.76,7.831392,6.418929,2.369743
09:49:51.724,2.5,2.73,8.321767,6.913024,6.459565
09:49:51.749,2.52,2.76,-0.926251,-4.372828,2.343794
09:49:51.774,2.49,2.73,-2.976294,-1.80177,-1.770407
09:49:51.799,2.44,2.71,7.785451,-1.285088,5.91849
09:49:51.823,2.51,2.69,2.987793,-8.035048,-0.859875
09:49:52.124,2.53,2.74,10.150837,13.999988,3.254649
09:49:52.148,2.58,2.72,-4.752912,-1.401979,-1.36485
09:49:52.174,2.23,2.77,-14.499535,-1.395866,-10.571709
09:49:52.199,2.35,2.74,-0.635044,-1.391683,-9.526172
09:49:52.223,2.34,2.8,0.391474,-0.874692,-5.398646
09:49:52.249,2.51,2.74,-0.121373,-0.357865,-4.866313
09:49:52.273,2.42,2.77,-0.63383,-8.550642,-4.33737
09:49:52.299,2.47,2.69,-0.632955,-12.623479,9.523319
09:49:52.324,2.53,2.72,8.078175,-5.920518,16.139917
09:49:52.348,2.35,2.74,8.056015,-7.952004,14.037189
09:49:52.373,2.45,2.79,4.449305,-1.78099,13.997682
09:49:52.399,2.41,2.8,3.402823,2.315366,7.280746
09:49:52.424,2.46,2.76,-1.73558,-0.257214,-5.539544
09:49:52.449,2.56,2.79,-3.264227,-0.762601,-5.010634
09:49:52.474,2.46,2.76,-0.688115,-1.270839,-4.990622
09:49:52.498,2.41,2.75,-3.244004,-1.26703,-1.392073
09:49:52.524,2.34,2.7,-3.232744,-0.750412,-1.388414
09:49:52.549,2.55,2.81,-0.152283,2.323121,2.714722
09:49:52.575,2.57,2.82,0.36012,2.31333,5.269008
09:49:52.598,2.51,2.77,0.873759,2.308706,8.844116
09:49:52.624,2.46,2.77,2.940517,2.299484,-5.536342
09:49:52.648,2.57,2.69,-5.274957,2.805926,-9.107955
09:49:52.673,2.5,2.65,-4.238633,4.850337,-5.490914
09:49:52.698,2.53,2.75,0.898686,5.852728,-1.384709
09:49:52.724,2.47,2.77,0.90995,7.880122,-2.914562
09:49:52.748,2.61,2.8,-3.186114,9.390866,-1.370953
09:49:52.773,2.49,2.74,-2.662719,9.875031,0.683925
09:49:52.799,2.6,2.76,1.434497,9.845947,6.316749
09:49:52.823,2.49,2.72,1.887793,-2.073436,10.332281
09:49:52.899,2.6,2.78,3.937187,-1.045721,12.37323
09:49:53.123,2.53,2.74,10.070189,2.026156,19.992043
09:49:53.148,2.55,2.77,6.445142,2.020597,20.444435
09:49:53.173,2.54,2.79,6.929659,11.242269,21.387398
09:49:53.198,2.66,2.76,6.908891,12.742425,-10.439273
09:49:53.223,2.41,2.75,6.888186,12.703724,-1.703366
09:49:53.248,2.52,2.84,7.37985,15.742061,5.980206
09:49:53.273,2.49,2.78,3.253962,14.650985,-2.741134
09:49:53.298,2.66,2.79,3.756518,12.559894,2.909643
09:49:53.323,2.63,2.8,5.277058,12.522252,7.518358
09:49:53.349,2.75,2.83,3.726881,12.484723,9.542495
09:49:53.373,2.61,2.79,3.713533,12.434858,-1.754606
09:49:53.398,2.53,2.81,3.702916,8.808874,1.307584
09:49:53.423,2.57,2.8,-3.995361,8.782474,-8.418909
09:49:53.449,2.56,2.82,-0.400821,9.268973,-6.853679
09:49:53.473,2.58,2.83,-0.400132,5.140681,-7.35006
09:49:53.498,2.5,2.79,-3.97803,5.119637,-4.758653
09:49:53.524,2.7,2.81,-3.452774,1.515063,-1.161311
09:49:53.548,2.62,2.81,-0.376267,9.193089,-7.315777
09:49:53.573,2.61,2.82,-1.412058,9.16605,-8.828726
09:49:53.598,2.57,2.81,-3.46283,3.498663,-8.792952
09:49:53.623,2.65,2.84,0.65011,4.518432,-8.7666
09:49:53.648,2.67,2.86,-3.442099,6.040789,-9.254171
09:49:53.673,2.55,2.82,-3.950752,-9.351676,-7.694128
09:49:53.698,2.45,2.83,0.668783,-9.323649,-5.103381
09:49:53.723,2.69,2.81,-4.466712,-11.337695,0.026741
09:49:53.748,2.55,2.83,-3.412822,2.539359,-17.882076
09:49:53.773,2.46,2.77,-9.021578,-3.091848,-19.362331
09:49:53.798,2.71,2.79,-7.459666,-3.081043,-18.792507
09:49:54.123,2.48,2.84,-7.714999,-2.4965,-4.447297
09:49:54.148,2.58,2.85,-3.091351,-4.540373,-7.506457
09:49:54.173,2.59,2.87,-3.585681,2.649132,-7.995755
09:49:54.198,2.53,2.78,-7.1575,2.130422,-7.971792
09:49:54.223,2.52,2.83,-7.14835,1.612242,-7.9479
09:49:54.248,2.6,2.78,-3.031027,1.60741,-7.41126
09:49:54.273,2.34,2.83,-1.991744,1.60099,-1.230378
09:49:54.298,2.47,2.77,5.714733,1.596191,-11.981054
09:49:54.323,2.53,2.8,-15.307013,1.590895,-11.946172
09:49:54.348,2.67,2.81,-11.168825,0.04664,-3.715494
09:49:54.373,2.53,2.75,-1.906267,-1.99868,-1.648861
09:49:54.398,2.68,2.74,0.154826,-1.99269,-0.621354
09:49:54.423,2.53,2.78,5.29128,-1.986718,6.556917
09:49:54.448,2.6,2.84,-4.458939,-1.980764,0.916746
09:49:54.473,2.56,2.82,-6.506597,-1.976366,2.959131
09:49:54.498,2.59,2.82,-10.589842,-12.223342,-4.739352
09:49:54.523,2.36,2.83,-9.021695,-12.697479,-4.213353
09:49:54.548,2.45,2.79,-10.529017,-9.581476,-4.200726
09:49:54.573,2.74,2.78,-10.497462,-5.459424,-4.188136
09:49:54.598,2.49,2.76,-6.889358,-5.438643,-4.171409
09:49:54.623,2.53,2.8,-3.286144,-5.422343,-4.158907
09:49:54.648,2.54,2.8,-2.763988,-5.406092,-4.146443
09:49:54.673,2.49,2.82,-2.754679,-5.38989,-0.035041
09:49:54.698,2.59,2.77,-4.273938,-5.368363,-0.546185
09:49:54.723,2.52,2.82,-4.25959,-5.352274,3.045708
09:49:54.748,2.48,2.82,-2.712463,-5.336233,7.643763
09:49:54.773,2.48,2.84,-2.191514,-5.32024,-4.163251
09:49:54.798,2.73,2.86,-13.436753,-5.304296,-15.929753
09:49:54.824,2.52,2.84,-3.130774,-5.28311,-14.84305
09:49:54.848,2.6,2.83,-6.707032,-5.267277,-8.646258
09:49:54.873,2.49,2.77,-5.156671,-5.251491,-8.623421
09:49:54.898,2.63,2.83,1.523398,-4.722931,4.213194
09:49:54.923,2.75,2.83,-1.540653,-4.703556,11.369186
09:49:54.948,2.72,2.82,-6.143218,-8.273051,4.169466
09:49:54.973,2.58,2.83,-12.274037,-12.338518,3.139532
09:49:54.998,2.58,2.79,-6.606992,-0.516921,-15.31962
09:49:55.123,2.74,2.8,-4.484567,9.683921,10.334255
09:49:55.148,2.53,2.74,-6.517941,2.484717,-0.983428
09:49:55.173,2.47,2.84,-5.985587,1.965475,-0.980994
09:49:55.198,2.54,2.77,-5.453802,1.959584,-0.466258
09:49:55.223,2.59,2.78,-9.543096,1.953712,-0.464861
09:49:55.248,2.47,2.78,-10.016265,6.04642,-0.463516
09:49:55.273,2.5,2.73,-9.98727,6.028812,-3.53905
09:49:55.298,2.6,2.81,-9.444518,5.498948,-4.040239
09:49:55.323,2.71,2.75,-7.364419,5.482468,-6.592232
09:49:55.348,2.33,2.75,-7.345935,4.952191,-7.596066
09:49:55.373,2.6,2.79,-13.989919,2.864733,-7.566752
09:49:55.398,2.43,2.81,-10.896185,-0.731546,-12.671766
09:49:55.423,2.47,2.85,1.947239,-1.75192,-5.963024
09:49:55.473,2.52,2.83,-3.658776,2.344955,-3.883935
09:49:55.498,2.54,2.79,-9.285758,1.826645,0.227706
09:49:55.548,2.61,2.82,2.547791,17.189543,7.402223
09:49:55.573,2.52,2.76,3.056563,16.112896,1.739013
09:49:55.598,2.54,2.77,-3.065936,2.23928,-11.573593
09:49:55.624,2.47,2.72,-9.71521,2.234106,-11.027625
09:49:55.648,2.53,2.84,-13.784555,-1.869002,-14.579192
09:49:55.673,2.62,2.74,-13.231449,-5.452118,-18.124216
09:49:55.698,2.57,2.81,-5.500651,-5.430854,-10.362597
09:49:55.723,2.58,2.78,-8.033917,-5.414578,-10.33154
09:49:55.748,2.54,2.75,-12.615997,-5.911171,-10.81391
09:49:55.773,2.43,2.66,-9.507928,-1.795506,-8.22355
09:49:55.798,2.43,2.81,-9.470978,5.890133,-10.233789
09:49:56.123,2.59,2.7,-2.023292,1.531405,-0.526971
09:49:56.148,2.36,2.75,-9.187005,2.037084,3.056164
09:49:56.173,2.56,2.69,-9.672805,-1.552613,0.489053
09:49:56.198,2.61,2.72,-9.132533,-0.008472,-4.121645
09:49:56.223,2.56,2.7,-1.416445,-9.747421,-3.597497
09:49:56.248,2.72,2.77,1.665622,-2.532591,0.509188
09:49:56.273,2.48,2.78,-1.922449,-9.697822,-6.154389
09:49:56.298,2.47,2.66,-4.992071,-9.670295,0.006624
09:49:56.323,2.63,2.67,4.234692,-10.155672,0.518912
09:49:56.348,2.67,2.72,6.274818,6.787074,-0.506747
09:49:56.398,2.72,2.72,1.642755,5.715091,14.845016
09:49:56.423,2.63,2.7,1.637832,4.158988,12.747705
09:49:56.448,2.29,2.72,2.145744,1.074214,-6.738719
09:49:56.473,2.57,2.69,0.087427,-6.596768,-3.13436
09:49:56.523,2.58,2.68,5.200261,3.1868,4.559278
09:49:56.548,2.52,2.7,-1.994297,5.222382,3.521511
09:49:56.573,2.54,2.68,-2.500628,5.205705,-4.171098
09:49:56.623,2.58,2.73,9.769763,13.368861,18.316164
09:49:56.673,2.64,2.73,-3.591344,5.601663,17.696281
09:49:56.698,2.67,2.71,-2.556993,5.580314,18.137911
09:49:56.723,2.66,2.79,-4.089843,-5.711795,2.705603
09:49:56.748,2.4,2.68,12.837285,-3.130063,6.796469
09:49:56.773,2.6,2.73,7.695724,-2.097091,9.341228
09:49:56.798,2.62,2.71,2.031144,0.987183,11.351102
09:49:56.823,2.35,2.71,0.999928,-2.090134,2.608875
09:49:56.848,2.51,2.7,-0.030248,-2.084382,3.112852
09:49:56.873,2.42,2.7,5.61138,-1.564803,3.10301
09:49:56.898,2.53,2.67,1.49815,4.08245,1.554224
09:49:56.948,2.45,2.69,-13.881551,7.118107,-3.569984
09:49:56.973,2.53,2.64,0.494933,12.728061,-0.488513
09:49:57.123,2.66,2.69,-2.040841,4.897162,-10.592649
09:49:57.148,2.68,2.78,2.065788,4.882485,-7.491156
09:49:57.173,2.64,2.7,2.060109,4.867852,-6.957422
09:49:57.198,2.57,2.66,1.541115,4.853263,-7.449392
09:49:57.223,2.69,2.59,-0.002478,4.838718,-15.106558
09:49:57.248,2.63,2.57,2.051884,4.819392,0.324548
09:49:57.273,2.41,2.69,2.04676,4.804948,8.010756
09:49:57.298,2.66,2.74,1.52883,4.277728,2.345722
09:49:57.323,2.62,2.73,1.524248,12.975677,-3.79824
09:49:57.348,2.47,2.7,1.518161,13.957182,3.910777
09:49:57.373,2.35,2.68,1.501821,11.349713,-3.28504
09:49:57.398,2.63,2.67,2.015778,8.237751,10.544815
09:49:57.423,2.5,2.7,1.497941,8.213574,8.974238
09:49:57.448,2.54,2.71,1.493452,8.188446,7.414007
09:49:57.473,2.33,2.72,1.487487,3.028049,16.093632
09:49:57.498,2.32,2.74,1.482516,0.971793,17.065916
09:49:57.523,2.36,2.76,5.06679,0.455034,6.259892
09:49:57.548,2.53,2.82,1.980321,-7.753507,6.240107
09:49:57.573,2.41,2.58,11.723172,-6.174353,6.726467
09:49:57.598,2.37,2.73,8.610604,-6.155849,6.705795
09:49:57.623,2.65,2.7,6.019158,-2.038937,5.653906
09:49:57.648,2.43,2.79,3.951374,-2.545135,6.667727
09:49:57.673,2.53,2.77,1.379686,1.560931,7.153916
09:49:57.698,2.53,2.79,1.888372,-2.541185,6.620681
09:49:57.723,2.28,2.78,1.88425,-2.533569,6.600839
09:49:57.748,2.68,2.81,-1.708063,-2.527001,6.580543
09:49:57.773,2.54,2.84,3.925266,-3.545068,6.047488
09:49:57.798,2.5,2.82,1.352657,1.089595,2.955633
09:49:57.823,2.37,2.76,1.348603,1.598126,3.460108
09:49:57.848,2.65,2.88,0.318408,-6.608715,10.103077
09:49:57.873,2.47,2.86,4.823313,-5.529189,-21.599501
09:49:57.948,2.64,2.85,4.81849,-6.03648,-23.116362
09:49:58.123,2.71,2.95,5.311041,-12.676472,-10.2271
09:49:58.148,2.56,2.98,-3.420773,-9.567196,-17.373373
09:49:58.173,2.71,2.99,-11.104878,-8.512369,-18.344383
